DZN_CODE_2021,AREA_ALBERS_SQKM,SA2_CODE_2021
116860007,0.1381,121011686
116870001,0.4456,121011687
116870002,0.582,121011687
116870003,0.5506,121011687
116870004,0.7133,121011687
116870005,0.7756,121011687
116880001,0.1588,121041688
116880002,0.2345,121041688
116880003,0.2577,121041688
116880004,0.6948,121041688
116880005,0.329,121041688
116880006,0.6892,121041688
116880007,0.9191,121041688
116890001,0.1177,121041689
116890002,0.6666,121041689
116890003,0.578,121041689
116890004,1.0736,121041689
116890005,1.4722,121041689
116890006,0.5099,121041689
116890007,0.3391,121041689
116890008,0.3142,121041689
116890009,0.2442,121041689
116890010,0.0517,121041689
116900001,0.2639,122021690
116900002,2.1679,122021690
116900003,1.28,122021690
116900004,1.3746,122021690
116900005,0.165,122021690
116900006,0.3714,122021690
116900007,0.8389,122021690
116910001,1.2321,122021691
116910002,0.8286,122021691
116910003,1.2271,122021691
116910004,1.0901,122021691
116910005,0.8231,122021691
116920001,0.5893,122031692
116920002,1.0269,122031692
116920003,3.903,122031692
116920004,5.6765,122031692
116920005,2.2428,122031692
116930001,0.439,122031693
116930002,0.6528,122031693
116930003,2.1438,122031693
116930004,0.8939,122031693
116940001,0.5752,122031694
116940002,0.4142,122031694
116940003,0.4155,122031694
116940004,0.5866,122031694
116950001,0.3903,122031695
116950002,0.1007,122031695
116950003,0.1478,122031695
116950004,0.3484,122031695
116950005,0.4208,122031695
116950006,0.6736,122031695
116960001,3.561,122031696
116960002,1.9024,122031696
116960003,5.5932,122031696
116960004,0.4466,122031696
116960005,0.2907,122031696
116960006,1.0147,122031696
116960007,0.1549,122031696
116960008,0.4214,122031696
116960009,1.6529,122031696
116960010,1.6558,122031696
116970001,0.3104,122031697
116970002,0.1089,122031697
116970003,1.6674,122031697
116970004,0.946,122031697
116980001,2.0984,123011698
116980002,1.3645,123011698
116980003,3.6075,123011698
116990001,0.8104,123011699
116990002,2.8659,123011699
116990003,3.2734,123011699
116990004,8.3589,123011699
117000001,1.7611,123011700
117000002,0.6247,123011700
117000003,3.8471,123011700
117010001,1.3565,123011701
117010002,3.0359,123011701
117010003,5.9623,123011701
117010004,1.3694,123011701
117010005,1.4803,123011701
117020001,3.1663,123011702
117020002,2.6932,123011702
117030001,2.189,123021703
117030002,13.3963,123021703
117040001,1.1477,123021704
117040002,2.2687,123021704
117040003,3.5782,123021704
117050001,1.462,123021705
117050002,1.6939,123021705
117050003,2.4966,123021705
117050004,1.3115,123021705
117050005,0.8675,123021705
117050006,2.0695,123021705
117050007,1.2618,123021705
117050008,1.8275,123021705
117050009,1.1253,123021705
117060001,3.3698,123021706
117060002,2.0885,123021706
117060003,2.2551,123021706
117060004,1.3102,123021706
117070001,38.9657,124031707
117070002,0.8222,124031707
117070003,2.3354,124031707
117070004,1.3524,124031707
117070005,0.6951,124031707
117070006,1.7532,124031707
117070007,2.9774,124031707
117080001,12.8208,124031708
117080002,9.7952,124031708
117090001,0.4793,125011709
117090002,0.4954,125011709
117090003,0.8334,125011709
117090004,0.3896,125011709
117090005,0.7343,125011709
117090006,0.5347,125011709
117090007,0.4673,125011709
117100001,1.1244,125011710
117100002,0.2305,125011710
117100003,0.1286,125011710
117100004,1.4672,125011710
117100005,0.2339,125011710
117100006,4.1433,125011710
117110001,0.8665,125021711
117110002,0.7791,125021711
117110003,1.2198,125021711
117110004,0.8634,125021711
117120001,1.1317,125021712
117120002,0.8061,125021712
117120003,1.2498,125021712
117120004,1.34,125021712
117120005,1.4891,125021712
117130001,0.9903,125031713
117130002,0.7943,125031713
117130003,1.2692,125031713
117130004,1.0051,125031713
117130005,1.5915,125031713
117140001,0.6404,125031714
117140002,0.4807,125031714
117140003,0.5177,125031714
117140004,0.6355,125031714
117140005,0.4579,125031714
117140006,0.4295,125031714
117140007,0.9854,125031714
117140008,0.4384,125031714
117140009,0.367,125031714
117150001,3.4784,125031715
117150002,1.1016,125031715
117150003,1.1855,125031715
117150004,0.6115,125031715
117150005,0.682,125031715
117150006,0.3392,125031715
117160001,0.699,125031716
117160002,1.0671,125031716
117170001,0.087,125041717
117170002,0.0792,125041717
117170003,0.0856,125041717
117170004,0.0512,125041717
117170005,0.054,125041717
117170006,0.048,125041717
117170007,0.037,125041717
117170008,0.0678,125041717
117170009,0.0417,125041717
117170010,0.0474,125041717
117170011,0.0612,125041717
117170012,0.0774,125041717
117170013,0.0647,125041717
117170014,0.11,125041717
117170015,0.165,125041717
117170016,0.1877,125041717
117170017,0.0761,125041717
117170018,0.3451,125041717
117170019,0.5482,125041717
117180001,0.3129,125041718
117180002,0.2743,125041718
117180003,0.2255,125041718
117180004,0.3297,125041718
117180005,0.2457,125041718
117190001,0.4497,125041719
117190002,1.7742,125041719
117190003,0.4524,125041719
117190004,0.1962,125041719
117190005,0.1374,125041719
117190006,0.9848,125041719
117190007,0.1388,125041719
117190008,0.3476,125041719
117190009,0.2725,125041719
117190010,0.1203,125041719
117200001,0.9444,126011720
117200002,0.239,126011720
117200003,0.8757,126011720
117200004,1.3243,126011720
117200005,1.0088,126011720
117210001,1.0106,126011721
117210002,1.0808,126011721
117210003,1.011,126011721
117210004,0.0895,126011721
117210005,1.0356,126011721
117210006,0.2611,126011721
117220001,0.8915,126021722
117220002,0.6323,126021722
117220003,0.5173,126021722
117220004,0.4861,126021722
117230001,0.9256,126021723
117230002,0.5899,126021723
117230003,0.506,126021723
117230004,1.136,126021723
117230005,0.6478,126021723
117230006,0.6311,126021723
117230007,0.4987,126021723
117230008,0.3579,126021723
117240001,0.5126,126021724
117240002,0.3659,126021724
117240003,0.523,126021724
117240004,0.9319,126021724
117240005,1.0808,126021724
117240006,0.6853,126021724
117240007,0.4058,126021724
117240008,0.8771,126021724
117240009,0.3274,126021724
117250001,0.4717,126021725
117250002,0.3466,126021725
117250003,0.1969,126021725
117250004,0.5432,126021725
117260001,21.9241,127011726
117260002,13.3018,127011726
117260003,21.702,127011726
117260004,16.9379,127011726
117270001,8.2186,127011727
117270002,0.5048,127011727
117280001,2.5802,127011728
117280002,4.8774,127011728
117280003,8.8469,127011728
117280004,1.4676,127011728
117280005,1.7737,127011728
117280006,4.7701,127011728
117280007,1.6963,127011728
117280008,2.7705,127011728
117280009,7.5725,127011728
117290001,7.5415,127011729
117290002,1.1307,127011729
117290003,1.2053,127011729
117290004,1.7603,127011729
117290005,1.6099,127011729
117300001,6.0563,127031730
117310001,0.1922,127031731
117310002,0.2652,127031731
117310003,0.2157,127031731
117310004,0.0859,127031731
117310005,0.0636,127031731
117310006,0.36,127031731
117310007,0.5512,127031731
117310008,0.2781,127031731
117310009,0.1265,127031731
117310010,0.1217,127031731
117320001,0.2926,127031732
117320002,0.2577,127031732
117320003,0.1185,127031732
117320004,1.0638,127031732
117320005,0.986,127031732
117320006,1.3397,127031732
117330001,0.9812,127031733
117330002,1.2063,127031733
117330003,2.1207,127031733
117330004,0.7708,127031733
117330005,1.9979,127031733
117330006,1.4117,127031733
117330007,0.7425,127031733
194999499,,199999499
197999799,,197979799
210010001,42.4093,201011001
210010002,2.8383,201011001
210010003,1.5311,201011001
210010004,2.2921,201011001
210013331,0.8641,201011001
210013350,2.776,201011001
210023330,2.3949,201011002
210023332,0.3879,201011002
210023337,3.6468,201011002
210023338,0.6874,201011002
210023341,1.7261,201011002
210023342,0.3995,201011002
210023343,1.0683,201011002
210023344,0.5047,201011002
210023345,0.3659,201011002
210023351,1.1972,201011002
210053363,2.7097,201011005
210053364,4.0699,201011005
210053365,44.8059,201011005
210060001,5.6036,201011006
210060002,23.9255,201011006
210063370,1.8481,201011006
210063371,2.7835,201011006
210073283,104.7274,201011007
210083352,2.2533,201011008
210083353,1.8962,201011008
210083354,2.4312,201011008
210083356,17.9665,201011008
210083358,3.1173,201011008
210083359,38.6672,201011008
210083360,1.2419,201011008
210093377,213.1097,201021009
210093381,176.0374,201021009
210093383,322.7058,201021009
210093384,3.7,201021009
210093385,323.2593,201021009
210103362,283.8914,201021010
210103374,7.7442,201021010
210103375,560.1639,201021010
210103376,4.9897,201021010
210110001,616.1834,201021011
210110002,289.921,201021011
210113372,14.6535,201021011
210123386,580.0727,201021012
210123387,35.2707,201021012
210123388,234.9703,201021012
210133392,1708.9303,201031013
210133393,5.3094,201031013
210143394,1859.0482,201031014
210143395,3.9949,201031014
210153284,725.383,201031015
210153285,196.6982,201031015
210163506,45.5379,201031016
210170001,712.9424,201031017
210170002,2.4568,201031017
210170003,912.1529,201031017
210180001,1.0033,202011018
210183436,0.7828,202011018
210183441,1.14,202011018
210183442,0.6904,202011018
210183445,0.4804,202011018
210183446,0.4697,202011018
210183447,0.5962,202011018
210183448,0.625,202011018
210183449,0.3833,202011018
210183450,0.3735,202011018
210183452,0.4038,202011018
210183453,0.2877,202011018
210183454,0.2882,202011018
210183455,0.3596,202011018
210183456,0.8785,202011018
210183457,0.5333,202011018
210183458,1.1622,202011018
210183468,0.4108,202011018
210183483,1.1879,202011018
210183499,4.023,202011018
210190001,16.9787,202011019
210190002,4.5403,202011019
210193459,1.5919,202011019
210193460,0.5558,202011019
210193461,2.4764,202011019
210193462,2.4434,202011019
210193463,1.0479,202011019
210193464,2.0478,202011019
210193465,0.343,202011019
210193466,0.9056,202011019
210203473,3.584,202011020
210203474,0.7349,202011020
210203475,1.0096,202011020
210203476,0.9881,202011020
210203477,0.9748,202011020
210203480,0.3738,202011020
210203481,0.6866,202011020
210203482,0.5226,202011020
210203486,0.8671,202011020
210203502,7.4074,202011020
210213469,1.0327,202011021
210213470,1.4047,202011021
210213471,4.2446,202011021
210213478,0.4528,202011021
210213479,0.7455,202011021
210213504,5.3226,202011021
210220001,0.0308,202011022
210220002,0.5633,202011022
210223437,1.2685,202011022
210223438,0.603,202011022
210223439,0.6894,202011022
210223467,3.0807,202011022
210223472,2.7711,202011022
210223493,2.3842,202011022
210223494,3.4273,202011022
210223495,1.8843,202011022
210223496,0.3385,202011022
210223497,1.4824,202011022
210223498,0.9872,202011022
210223501,21.404,202011022
210233500,42.9757,202011023
210243503,46.3965,202011024
210243505,10.0177,202011024
210250001,46.1057,202011025
210250002,8.0543,202011025
210250003,2.191,202011025
210253485,1.295,202011025
210253487,1.9466,202011025
210253488,1.36,202011025
210253490,6.8243,202011025
210263510,415.8791,202021026
210263511,380.9745,202021026
210273520,24.9449,202021027
210273522,58.9842,202021027
210280001,256.4042,202021028
210280002,294.1702,202021028
210283521,428.31,202021028
210283523,528.7138,202021028
210283525,7.3822,202021028
210293508,233.1584,202021029
210293509,5.0753,202021029
210293512,518.5837,202021029
210300001,228.8548,202021030
210300002,320.311,202021030
210303526,7.3239,202021030
210310001,117.4179,202021031
210310002,88.5472,202021031
210313543,5.9027,202021031
210323513,582.6343,202031032
210323514,440.7564,202031032
210323515,416.8268,202031032
210330001,2.082,202031033
210333516,3103.9108,202031033
210333518,3083.0162,202031033
210333519,4.2976,202031033
210340001,11.6709,203011034
210340002,180.3811,203011034
210350001,275.8332,203011035
210353286,13.1125,203011035
210353290,1195.5836,203011035
210363274,897.1263,203011036
210363275,6.1311,203011036
210373239,1.2153,203021037
210373240,1.7233,203021037
210373241,0.7737,203021037
210373242,1.1794,203021037
210373243,0.2996,203021037
210373244,0.9059,203021037
210373245,2.6835,203021037
210373252,0.587,203021037
210390001,1.475,203021039
210393191,1.1835,203021039
210393192,0.781,203021039
210393193,0.414,203021039
210393194,0.7778,203021039
210393195,1.7372,203021039
210393196,1.784,203021039
210393197,0.704,203021039
210393199,0.6461,203021039
210393200,0.2291,203021039
210393201,0.1526,203021039
210393202,0.085,203021039
210393203,0.0958,203021039
210393204,0.1277,203021039
210393205,0.0622,203021039
210393206,0.1385,203021039
210393207,0.3506,203021039
210393208,0.0568,203021039
210393209,0.0289,203021039
210393210,0.102,203021039
210393211,0.0564,203021039
210393212,0.2276,203021039
210393213,0.0825,203021039
210393214,0.1815,203021039
210393215,0.1121,203021039
210393216,0.2875,203021039
210393217,0.4133,203021039
210393218,0.5244,203021039
210403161,1.6328,203021040
210403162,1.1455,203021040
210403163,24.4684,203021040
210403219,1.5011,203021040
210403222,0.5542,203021040
210403223,1.1584,203021040
210403224,1.2797,203021040
210403225,0.2974,203021040
210420001,2.5385,203021042
210420002,2.288,203021042
210420003,25.1755,203021042
210420004,3.0689,203021042
210423236,3.3973,203021042
210423248,0.9203,203021042
210423249,1.839,203021042
210423250,0.8052,203021042
210423251,0.5543,203021042
210430001,23.6191,203021043
210430002,5.3337,203021043
210433186,20.3966,203021043
210433188,6.0482,203021043
210433190,3.0082,203021043
210433291,144.4191,203021043
210433293,101.1869,203021043
210433294,284.5894,203021043
210440001,5.5953,203021044
210440002,22.3334,203021044
210450001,1.0948,203021045
210450002,21.7288,203021045
210450003,9.8937,203021045
210450004,0.3694,203021045
210453151,2.0843,203021045
210453152,0.7841,203021045
210453154,2.1248,203021045
210453156,1.996,203021045
210453158,3.2182,203021045
210463226,1.1088,203021046
210463227,1.4802,203021046
210463228,1.3108,203021046
210463229,1.3378,203021046
210463230,0.5702,203021046
210473168,0.9299,203021047
210473170,1.4241,203021047
210473171,0.482,203021047
210473172,1.3629,203021047
210473173,0.694,203021047
210473174,0.9741,203021047
210473175,0.5529,203021047
210473176,1.414,203021047
210473177,2.2743,203021047
210473184,10.3331,203021047
210473220,0.9346,203021047
210473221,0.5562,203021047
210483259,21.467,203031048
210483261,5.2439,203031048
210483263,30.38,203031048
210483264,8.0587,203031048
210493270,425.9671,203031049
210493271,4.291,203031049
210493272,10.8415,203031049
210493273,6.8919,203031049
210510001,55.2476,203031051
210513260,6.1025,203031051
210513265,10.5054,203031051
210523257,53.0567,203031052
210523266,8.6166,203031052
210530001,112.7638,203031053
210530002,3.3284,203031053
210533267,4.9063,203031053
210533269,5.3212,203031053
210543596,1274.6162,204011054
210543597,5.5214,204011054
210543598,838.8178,204011054
210553580,6.3057,204011055
210553582,2051.5989,204011055
210560001,9.0853,204011056
210560002,231.9121,204011056
210563591,8.9411,204011056
210563594,211.5848,204011056
210573577,3898.3642,204011057
210573578,6.937,204011057
210573583,22.5762,204011057
210583579,3.1664,204011058
210583581,1291.1834,204011058
210593586,16.6313,204011059
210593587,62.6772,204011059
210603584,488.5289,204011060
210603585,1200.3019,204011060
210613732,856.2714,204011061
210623602,2.6127,204011062
210623603,1471.6845,204011062
210630001,123.3566,204021063
210630002,168.4243,204021063
210633574,23.5234,204021063
210640001,1117.1346,204021064
210640002,988.1893,204021064
210653624,475.7169,204021065
210653625,4.1183,204021065
210660001,28.1585,204021066
210660002,28.5912,204021066
210660003,0.8339,204021066
210673627,808.9419,204021067
210673628,318.9136,204021067
210673629,2459.6705,204021067
210683607,363.6479,204031068
210683608,7.6827,204031068
210693630,5.499,204031069
210693631,12.0767,204031069
210693632,4191.4604,204031069
210693637,15.4693,204031069
210693638,29.1484,204031069
210703604,2.5344,204031070
210703605,510.5553,204031070
210713633,6.6554,204031071
210713634,546.7085,204031071
210723609,574.577,204031072
210723610,1.6035,204031072
210723635,2.9552,204031072
