,UCL_CODE_2016,UCL_NAME_2016,SOSR_CODE_2016,SOSR_NAME_2016,SOS_CODE_2016,SOS_NAME_2016,AREA_ALBERS_SQKM_2016,UCL_CODE_2021,UCL_NAME_2021,SOSR_CODE_2021,SOSR_NAME_2021,SOS_CODE_2021,SOS_NAME_2021,AREA_ALBERS_SQKM_2021,Reason for change
1463,422060,Tintinara (L),422.0,200 to 499,42.0,Bounded Locality,1.6862,422056.0,Tintinara (L),422.0,499 or less,42.0,Bounded Locality,1.6862,
1464,422061,Truro (L),422.0,200 to 499,42.0,Bounded Locality,2.0074,422057.0,Truro (L),422.0,499 or less,42.0,Bounded Locality,2.0074,
1465,422062,Warooka (L),422.0,200 to 499,42.0,Bounded Locality,0.8251,422058.0,Warooka (L),422.0,499 or less,42.0,Bounded Locality,0.8251,
1466,422064,Wilmington (L),422.0,200 to 499,42.0,Bounded Locality,11.1378,422059.0,Wilmington (L),422.0,499 or less,42.0,Bounded Locality,11.1378,
1467,422065,Wirrabara (L),422.0,200 to 499,42.0,Bounded Locality,3.7449,422060.0,Wirrabara (L),422.0,499 or less,42.0,Bounded Locality,3.7449,
1468,422066,Woomera (L),422.0,200 to 499,42.0,Bounded Locality,46.8439,422061.0,Woomera (L),422.0,499 or less,42.0,Bounded Locality,46.8439,
1469,422067,Yahl (L),422.0,200 to 499,42.0,Bounded Locality,1.2031,422062.0,Yahl (L),422.0,499 or less,42.0,Bounded Locality,1.2031,
1470,422068,Yalata (L),422.0,200 to 499,42.0,Bounded Locality,19.6269,422063.0,Yalata (L),422.0,499 or less,42.0,Bounded Locality,19.6269,
1471,431777,Remainder of State/Territory (SA),431.0,Remainder of State/Territory,43.0,Rural Balance,982163.3327,431001.0,Remainder of State/Territory (SA),431.0,Remainder of State/Territory,43.0,Rural Balance,982164.8884,
1472,501001,Perth (WA),501.0,1 million or more,50.0,Major Urban,1721.9716,501001.0,Perth (WA),501.0,1 million or more,50.0,Major Urban,1720.3492,
1473,521013,Cardup (L),521.0,500 or more,52.0,Bounded Locality,7.1476,501001.0,Perth (WA),501.0,1 million or more,50.0,Major Urban,1720.3492,Amalgamated
1474,521027,Hilbert (L),521.0,500 or more,52.0,Bounded Locality,0.7011,501001.0,Perth (WA),501.0,1 million or more,50.0,Major Urban,1720.3492,Amalgamated
1475,511001,Bunbury,511.0,"50,000 to 99,999",51.0,Other Urban,120.058,511001.0,Bunbury,511.0,"50,000 to 99,999",51.0,Other Urban,117.4,
1476,512001,Albany,512.0,"20,000 to 49,999",51.0,Other Urban,88.3134,512001.0,Albany,512.0,"20,000 to 49,999",51.0,Other Urban,88.4708,
1477,512002,Busselton,512.0,"20,000 to 49,999",51.0,Other Urban,105.7464,512002.0,Busselton,512.0,"20,000 to 49,999",51.0,Other Urban,50.0409,
1478,512003,Geraldton,512.0,"20,000 to 49,999",51.0,Other Urban,64.5404,512003.0,Geraldton,512.0,"20,000 to 49,999",51.0,Other Urban,64.5403,
1479,512004,Kalgoorlie - Boulder,512.0,"20,000 to 49,999",51.0,Other Urban,62.458,512004.0,Kalgoorlie - Boulder,512.0,"20,000 to 49,999",51.0,Other Urban,62.458,
1480,513001,Broome,513.0,"10,000 to 19,999",51.0,Other Urban,50.0425,513001.0,Broome,513.0,"10,000 to 19,999",51.0,Other Urban,50.0425,
1481,513002,Esperance,513.0,"10,000 to 19,999",51.0,Other Urban,30.0675,513002.0,Esperance,513.0,"10,000 to 19,999",51.0,Other Urban,30.0675,
1482,513003,Karratha,513.0,"10,000 to 19,999",51.0,Other Urban,118.8601,513003.0,Karratha,513.0,"10,000 to 19,999",51.0,Other Urban,118.8601,
1483,513004,Port Hedland,513.0,"10,000 to 19,999",51.0,Other Urban,108.8326,513004.0,Port Hedland,513.0,"10,000 to 19,999",51.0,Other Urban,108.8326,
1484,514005,Yanchep,514.0,"5,000 to 9,999",51.0,Other Urban,13.7668,513005.0,Yanchep,513.0,"10,000 to 19,999",51.0,Other Urban,13.7668,
1485,514001,Collie,514.0,"5,000 to 9,999",51.0,Other Urban,19.3391,514001.0,Collie,514.0,"5,000 to 9,999",51.0,Other Urban,19.3391,
1486,514002,Dunsborough,514.0,"5,000 to 9,999",51.0,Other Urban,17.835,514002.0,Dunsborough,514.0,"5,000 to 9,999",51.0,Other Urban,17.835,
1487,514003,Margaret River,514.0,"5,000 to 9,999",51.0,Other Urban,9.7625,514003.0,Margaret River,514.0,"5,000 to 9,999",51.0,Other Urban,9.9123,
1488,514004,Northam,514.0,"5,000 to 9,999",51.0,Other Urban,26.7836,514004.0,Northam,514.0,"5,000 to 9,999",51.0,Other Urban,26.7836,
1489,515001,Augusta,515.0,"1,000 to 4,999",51.0,Other Urban,9.7432,515001.0,Augusta,515.0,"4,999 or less",51.0,Other Urban,9.7432,
1490,515002,Binningup,515.0,"1,000 to 4,999",51.0,Other Urban,4.1488,515002.0,Binningup,515.0,"4,999 or less",51.0,Other Urban,4.1488,
1491,515003,Bridgetown,515.0,"1,000 to 4,999",51.0,Other Urban,4.156,515003.0,Bridgetown,515.0,"4,999 or less",51.0,Other Urban,12.7149,
1492,515004,Bullsbrook,515.0,"1,000 to 4,999",51.0,Other Urban,10.6174,515004.0,Bullsbrook,515.0,"4,999 or less",51.0,Other Urban,10.6174,
1493,515005,Capel,515.0,"1,000 to 4,999",51.0,Other Urban,4.3728,515005.0,Capel,515.0,"4,999 or less",51.0,Other Urban,4.7239,
1494,515006,Carnarvon,515.0,"1,000 to 4,999",51.0,Other Urban,15.7188,515006.0,Carnarvon,515.0,"4,999 or less",51.0,Other Urban,15.7882,
1495,515007,Cowaramup,515.0,"1,000 to 4,999",51.0,Other Urban,3.9232,515007.0,Cowaramup,515.0,"4,999 or less",51.0,Other Urban,3.9232,
1496,515008,Dampier,515.0,"1,000 to 4,999",51.0,Other Urban,3.5535,515008.0,Dampier,515.0,"4,999 or less",51.0,Other Urban,3.5535,
1497,515009,Denmark,515.0,"1,000 to 4,999",51.0,Other Urban,10.4106,515009.0,Denmark,515.0,"4,999 or less",51.0,Other Urban,12.4278,
1498,515010,Derby,515.0,"1,000 to 4,999",51.0,Other Urban,22.3537,515010.0,Derby,515.0,"4,999 or less",51.0,Other Urban,22.3537,
1499,515011,Donnybrook,515.0,"1,000 to 4,999",51.0,Other Urban,5.842,515011.0,Donnybrook (WA),515.0,"4,999 or less",51.0,Other Urban,5.8926,Name Change
1500,515012,Drummond Cove,515.0,"1,000 to 4,999",51.0,Other Urban,1.8117,515012.0,Drummond Cove,515.0,"4,999 or less",51.0,Other Urban,1.8117,
1501,515013,Exmouth,515.0,"1,000 to 4,999",51.0,Other Urban,12.164,515013.0,Exmouth,515.0,"4,999 or less",51.0,Other Urban,12.3032,
1502,515014,Fitzroy Crossing,515.0,"1,000 to 4,999",51.0,Other Urban,9.3323,515014.0,Fitzroy Crossing,515.0,"4,999 or less",51.0,Other Urban,12.9429,
1503,515015,Harvey,515.0,"1,000 to 4,999",51.0,Other Urban,6.2086,515015.0,Harvey,515.0,"4,999 or less",51.0,Other Urban,6.2086,
1504,515016,Jurien Bay,515.0,"1,000 to 4,999",51.0,Other Urban,9.6977,515016.0,Jurien Bay,515.0,"4,999 or less",51.0,Other Urban,9.6977,
1505,515017,Kalbarri,515.0,"1,000 to 4,999",51.0,Other Urban,4.063,515017.0,Kalbarri,515.0,"4,999 or less",51.0,Other Urban,4.063,
1506,515018,Kambalda West,515.0,"1,000 to 4,999",51.0,Other Urban,4.3165,515018.0,Kambalda West,515.0,"4,999 or less",51.0,Other Urban,4.3165,
1507,515019,Katanning,515.0,"1,000 to 4,999",51.0,Other Urban,15.8883,515019.0,Katanning,515.0,"4,999 or less",51.0,Other Urban,15.8883,
1508,515020,Kununurra,515.0,"1,000 to 4,999",51.0,Other Urban,6.861,515020.0,Kununurra,515.0,"4,999 or less",51.0,Other Urban,6.861,
1509,515021,Little Grove,515.0,"1,000 to 4,999",51.0,Other Urban,10.8327,515021.0,Little Grove,515.0,"4,999 or less",51.0,Other Urban,7.0593,
1510,515022,Manjimup,515.0,"1,000 to 4,999",51.0,Other Urban,16.1522,515022.0,Manjimup,515.0,"4,999 or less",51.0,Other Urban,16.1522,
1511,515023,Merredin,515.0,"1,000 to 4,999",51.0,Other Urban,13.2632,515023.0,Merredin,515.0,"4,999 or less",51.0,Other Urban,13.2632,
1512,515024,Moora,515.0,"1,000 to 4,999",51.0,Other Urban,9.7101,515024.0,Moora,515.0,"4,999 or less",51.0,Other Urban,9.7101,
1513,515025,Mount Barker (WA),515.0,"1,000 to 4,999",51.0,Other Urban,6.7988,515025.0,Mount Barker (WA),515.0,"4,999 or less",51.0,Other Urban,6.7988,
1514,521041,Mundijong (L),521.0,500 or more,52.0,Bounded Locality,20.2061,515026.0,Mundijong,515.0,"4,999 or less",51.0,Other Urban,8.3652,Name Change
1515,515026,Narrogin,515.0,"1,000 to 4,999",51.0,Other Urban,13.1274,515027.0,Narrogin,515.0,"4,999 or less",51.0,Other Urban,9.493,
1516,515027,Newman,515.0,"1,000 to 4,999",51.0,Other Urban,13.437,515028.0,Newman,515.0,"4,999 or less",51.0,Other Urban,13.437,
1517,515028,Paraburdoo,515.0,"1,000 to 4,999",51.0,Other Urban,3.2897,515029.0,Paraburdoo,515.0,"4,999 or less",51.0,Other Urban,3.2897,
1518,515029,Pinjarra,515.0,"1,000 to 4,999",51.0,Other Urban,13.9426,515030.0,Pinjarra,515.0,"4,999 or less",51.0,Other Urban,13.9426,
1519,515030,Port Denison - Dongara,515.0,"1,000 to 4,999",51.0,Other Urban,12.0089,515031.0,Port Denison - Dongara,515.0,"4,999 or less",51.0,Other Urban,12.0089,
1520,521053,Serpentine (L),521.0,500 or more,52.0,Bounded Locality,7.3698,515032.0,Serpentine,515.0,"4,999 or less",51.0,Other Urban,7.6214,Name Change
1521,515031,Tom Price,515.0,"1,000 to 4,999",51.0,Other Urban,29.1879,515033.0,Tom Price,515.0,"4,999 or less",51.0,Other Urban,4.0637,
1522,515032,Two Rocks,515.0,"1,000 to 4,999",51.0,Other Urban,2.369,515034.0,Two Rocks,515.0,"4,999 or less",51.0,Other Urban,4.3761,
1523,515033,Wagin,515.0,"1,000 to 4,999",51.0,Other Urban,9.9953,515035.0,Wagin,515.0,"4,999 or less",51.0,Other Urban,9.9953,
1524,515034,Waroona,515.0,"1,000 to 4,999",51.0,Other Urban,4.6771,515036.0,Waroona,515.0,"4,999 or less",51.0,Other Urban,4.6771,
1525,515035,Wickham,515.0,"1,000 to 4,999",51.0,Other Urban,1.8722,515037.0,Wickham,515.0,"4,999 or less",51.0,Other Urban,2.6501,
1526,515036,York,515.0,"1,000 to 4,999",51.0,Other Urban,17.4141,515038.0,York,515.0,"4,999 or less",51.0,Other Urban,17.4141,
1527,521001,Allanson (L),521.0,500 or more,52.0,Bounded Locality,2.3629,521001.0,Allanson (L),521.0,500 or more,52.0,Bounded Locality,2.3629,
1528,521002,Bakers Hill (L),521.0,500 or more,52.0,Bounded Locality,12.7966,521002.0,Bakers Hill (L),521.0,500 or more,52.0,Bounded Locality,12.7966,
1529,521003,Beverley (L),521.0,500 or more,52.0,Bounded Locality,6.8146,521003.0,Beverley (L),521.0,500 or more,52.0,Bounded Locality,6.8146,
1530,521004,Bidyadanga (La Grange) (L),521.0,500 or more,52.0,Bounded Locality,21.5363,521004.0,Bidyadanga (La Grange) (L),521.0,500 or more,52.0,Bounded Locality,21.5363,
1531,521005,Boddington - Ranford (L),521.0,500 or more,52.0,Bounded Locality,4.7692,521005.0,Boddington - Ranford (L),521.0,500 or more,52.0,Bounded Locality,4.7692,
1532,521006,Boyanup (L),521.0,500 or more,52.0,Bounded Locality,3.3703,521006.0,Boyanup (L),521.0,500 or more,52.0,Bounded Locality,3.3703,
1533,521007,Boyup Brook (L),521.0,500 or more,52.0,Bounded Locality,2.6316,521007.0,Boyup Brook (L),521.0,500 or more,52.0,Bounded Locality,2.6316,
1534,521008,Brookton (L),521.0,500 or more,52.0,Bounded Locality,3.6598,521008.0,Brookton (L),521.0,500 or more,52.0,Bounded Locality,3.6598,
1535,521009,Bruce Rock (L),521.0,500 or more,52.0,Bounded Locality,2.3968,521009.0,Bruce Rock (L),521.0,500 or more,52.0,Bounded Locality,2.3968,
1536,521010,Brunswick (L),521.0,500 or more,52.0,Bounded Locality,1.852,521010.0,Brunswick (L),521.0,500 or more,52.0,Bounded Locality,1.8521,
1537,521011,Burekup (L),521.0,500 or more,52.0,Bounded Locality,0.8823,521011.0,Burekup (L),521.0,500 or more,52.0,Bounded Locality,0.8823,
1538,521012,Cape Burney (L),521.0,500 or more,52.0,Bounded Locality,18.8666,521012.0,Cape Burney (L),521.0,500 or more,52.0,Bounded Locality,18.8666,
1539,521015,Chidlow (L),521.0,500 or more,52.0,Bounded Locality,2.4614,521013.0,Chidlow (L),521.0,500 or more,52.0,Bounded Locality,2.4614,
1540,521016,Coolgardie (L),521.0,500 or more,52.0,Bounded Locality,6.6901,521014.0,Coolgardie (L),521.0,500 or more,52.0,Bounded Locality,6.6901,
1541,521017,Corrigin (L),521.0,500 or more,52.0,Bounded Locality,4.569,521015.0,Corrigin (L),521.0,500 or more,52.0,Bounded Locality,4.569,
1542,521018,Cunderdin (L),521.0,500 or more,52.0,Bounded Locality,3.7027,521016.0,Cunderdin (L),521.0,500 or more,52.0,Bounded Locality,3.7026,
1543,521019,Dalwallinu (L),521.0,500 or more,52.0,Bounded Locality,4.0529,521017.0,Dalwallinu (L),521.0,500 or more,52.0,Bounded Locality,4.0529,
1544,522018,Dardanup (L),522.0,200 to 499,52.0,Bounded Locality,0.7294,521018.0,Dardanup (L),521.0,500 or more,52.0,Bounded Locality,1.0077,
1545,521020,Denham (L),521.0,500 or more,52.0,Bounded Locality,1.6937,521019.0,Denham (L),521.0,500 or more,52.0,Bounded Locality,1.6937,
1546,521021,Gabbadah (L),521.0,500 or more,52.0,Bounded Locality,65.3491,521020.0,Gabbadah (L),521.0,500 or more,52.0,Bounded Locality,65.3491,
1547,521022,Gingin (L),521.0,500 or more,52.0,Bounded Locality,9.4781,521021.0,Gingin (L),521.0,500 or more,52.0,Bounded Locality,9.4781,
1548,521023,Gnarabup - Prevelly (L),521.0,500 or more,52.0,Bounded Locality,4.5753,521022.0,Gnarabup - Prevelly (L),521.0,500 or more,52.0,Bounded Locality,4.5753,
1549,521024,Gnowangerup (L),521.0,500 or more,52.0,Bounded Locality,3.7885,521023.0,Gnowangerup (L),521.0,500 or more,52.0,Bounded Locality,3.7885,
1550,521026,Halls Creek (L),521.0,500 or more,52.0,Bounded Locality,45.1727,521024.0,Halls Creek (L),521.0,500 or more,52.0,Bounded Locality,45.1727,
1551,521028,Hopetoun (L) (WA),521.0,500 or more,52.0,Bounded Locality,4.0478,521025.0,Hopetoun (L) (WA),521.0,500 or more,52.0,Bounded Locality,4.0478,
1552,521029,Jarrahdale (L),521.0,500 or more,52.0,Bounded Locality,3.0072,521026.0,Jarrahdale (L),521.0,500 or more,52.0,Bounded Locality,3.0072,
1553,521030,Kambalda East (L),521.0,500 or more,52.0,Bounded Locality,25.717,521027.0,Kambalda East (L),521.0,500 or more,52.0,Bounded Locality,25.717,
1554,521031,Kellerberrin (L),521.0,500 or more,52.0,Bounded Locality,5.2697,521028.0,Kellerberrin (L),521.0,500 or more,52.0,Bounded Locality,5.2697,
1555,521032,Kojonup (L),521.0,500 or more,52.0,Bounded Locality,16.7269,521029.0,Kojonup (L),521.0,500 or more,52.0,Bounded Locality,6.5046,
1556,521034,Lancelin (L),521.0,500 or more,52.0,Bounded Locality,16.6719,521030.0,Lancelin (L),521.0,500 or more,52.0,Bounded Locality,2.1818,
1557,521035,Leonora (L),521.0,500 or more,52.0,Bounded Locality,3.9076,521031.0,Leonora (L),521.0,500 or more,52.0,Bounded Locality,3.9076,
1558,521038,Meekatharra (L),521.0,500 or more,52.0,Bounded Locality,1.6174,521032.0,Meekatharra (L),521.0,500 or more,52.0,Bounded Locality,1.6174,
1559,522042,Mount Magnet (L),522.0,200 to 499,52.0,Bounded Locality,2.8098,521033.0,Mount Magnet (L),521.0,500 or more,52.0,Bounded Locality,2.8098,
1560,521040,Muchea (L),521.0,500 or more,52.0,Bounded Locality,5.7128,521034.0,Muchea (L),521.0,500 or more,52.0,Bounded Locality,5.7128,
1561,521042,Nannup (L),521.0,500 or more,52.0,Bounded Locality,2.1325,521035.0,Nannup (L),521.0,500 or more,52.0,Bounded Locality,2.1325,
1562,521043,Norseman (L),521.0,500 or more,52.0,Bounded Locality,6.069,521036.0,Norseman (L),521.0,500 or more,52.0,Bounded Locality,6.069,
1563,521044,North Pinjarra (L),521.0,500 or more,52.0,Bounded Locality,1.0064,521037.0,North Pinjarra (L),521.0,500 or more,52.0,Bounded Locality,1.0064,
1564,521045,Northampton (L),521.0,500 or more,52.0,Bounded Locality,6.7535,521038.0,Northampton (L),521.0,500 or more,52.0,Bounded Locality,6.7535,
1565,521046,Ocean Beach (L),521.0,500 or more,52.0,Bounded Locality,2.3995,521039.0,Ocean Beach (L),521.0,500 or more,52.0,Bounded Locality,2.3995,
1566,521047,Onslow (L),521.0,500 or more,52.0,Bounded Locality,14.3362,521040.0,Onslow (L),521.0,500 or more,52.0,Bounded Locality,14.3362,
1567,521048,Pannawonica (L),521.0,500 or more,52.0,Bounded Locality,27.6086,521041.0,Pannawonica (L),521.0,500 or more,52.0,Bounded Locality,27.6085,
1568,521049,Pemberton (L),521.0,500 or more,52.0,Bounded Locality,3.128,521042.0,Pemberton (L),521.0,500 or more,52.0,Bounded Locality,3.128,
1569,522049,Peppermint Grove Beach (L),522.0,200 to 499,52.0,Bounded Locality,1.0976,521043.0,Peppermint Grove Beach (L),521.0,500 or more,52.0,Bounded Locality,1.0976,
1570,521050,Pingelly (L),521.0,500 or more,52.0,Bounded Locality,11.4302,521044.0,Pingelly (L),521.0,500 or more,52.0,Bounded Locality,11.4302,
1571,521051,Quairading (L),521.0,500 or more,52.0,Bounded Locality,2.4964,521045.0,Quairading (L),521.0,500 or more,52.0,Bounded Locality,2.4964,
1572,521052,Roebourne (L),521.0,500 or more,52.0,Bounded Locality,4.8744,521046.0,Roebourne (L),521.0,500 or more,52.0,Bounded Locality,4.946,
1573,521054,Southern Cross (L),521.0,500 or more,52.0,Bounded Locality,1.9618,521047.0,Southern Cross (L),521.0,500 or more,52.0,Bounded Locality,1.9618,
1574,521055,Toodyay (L),521.0,500 or more,52.0,Bounded Locality,3.5888,521048.0,Toodyay (L),521.0,500 or more,52.0,Bounded Locality,3.5888,
1575,521056,Warburton (L),521.0,500 or more,52.0,Bounded Locality,21.5057,521049.0,Warburton (L) (WA),521.0,500 or more,52.0,Bounded Locality,21.5057,Name Change
1576,521057,Wongan Hills (L),521.0,500 or more,52.0,Bounded Locality,4.1672,521050.0,Wongan Hills (L),521.0,500 or more,52.0,Bounded Locality,4.1672,
1577,521059,Wundowie (L),521.0,500 or more,52.0,Bounded Locality,4.5508,521051.0,Wundowie (L),521.0,500 or more,52.0,Bounded Locality,4.5508,
1578,521060,Wyndham (L),521.0,500 or more,52.0,Bounded Locality,2.2361,521052.0,Wyndham (L),521.0,500 or more,52.0,Bounded Locality,2.2361,
1579,522001,Balgo (L),522.0,200 to 499,52.0,Bounded Locality,10.0087,522001.0,Balgo (L),522.0,499 or less,52.0,Bounded Locality,10.0087,
1580,522002,Balingup (L),522.0,200 to 499,52.0,Bounded Locality,2.0994,522002.0,Balingup (L),522.0,499 or less,52.0,Bounded Locality,2.0994,
1581,522003,Bardi (One Arm Point) (L),522.0,200 to 499,52.0,Bounded Locality,6.0338,522003.0,Bardi (One Arm Point) (L),522.0,499 or less,52.0,Bounded Locality,6.0338,
1582,522004,Bayulu (L),522.0,200 to 499,52.0,Bounded Locality,7.3561,522004.0,Bayulu (L),522.0,499 or less,52.0,Bounded Locality,7.3561,
1583,522005,Beagle Bay (L),522.0,200 to 499,52.0,Bounded Locality,11.4045,522005.0,Beagle Bay (L),522.0,499 or less,52.0,Bounded Locality,11.4045,
1584,522006,Bickley (L),522.0,200 to 499,52.0,Bounded Locality,1.2823,522006.0,Bickley (L),522.0,499 or less,52.0,Bounded Locality,1.2823,
1585,522007,Bremer Bay (L),522.0,200 to 499,52.0,Bounded Locality,1.7403,522007.0,Bremer Bay (L),522.0,499 or less,52.0,Bounded Locality,1.7403,
1586,522008,Broomehill Village (L),522.0,200 to 499,52.0,Bounded Locality,8.5923,522008.0,Broomehill Village (L),522.0,499 or less,52.0,Bounded Locality,8.5923,
1587,522009,Bullsbrook - West (L),522.0,200 to 499,52.0,Bounded Locality,0.4624,522009.0,Bullsbrook - West (L),522.0,499 or less,52.0,Bounded Locality,0.4624,
1588,522010,Carmel (L),522.0,200 to 499,52.0,Bounded Locality,0.9748,522010.0,Carmel (L),522.0,499 or less,52.0,Bounded Locality,0.9748,
1589,522011,Carnamah (L),522.0,200 to 499,52.0,Bounded Locality,3.1488,522011.0,Carnamah (L),522.0,499 or less,52.0,Bounded Locality,3.1488,
1590,521014,Cervantes (L),521.0,500 or more,52.0,Bounded Locality,9.7872,522012.0,Cervantes (L),522.0,499 or less,52.0,Bounded Locality,9.7872,
1591,522012,Cookernup (L),522.0,200 to 499,52.0,Bounded Locality,4.1123,522013.0,Cookernup (L),522.0,499 or less,52.0,Bounded Locality,4.1123,
1592,522013,Coolup (L),522.0,200 to 499,52.0,Bounded Locality,2.4795,522014.0,Coolup (L),522.0,499 or less,52.0,Bounded Locality,2.4795,
1593,522014,Coral Bay (L),522.0,200 to 499,52.0,Bounded Locality,1.935,522015.0,Coral Bay (L),522.0,499 or less,52.0,Bounded Locality,1.935,
1594,522015,Cranbrook (L),522.0,200 to 499,52.0,Bounded Locality,5.7677,522016.0,Cranbrook (L),522.0,499 or less,52.0,Bounded Locality,5.7677,
1595,522016,Cuballing (L),522.0,200 to 499,52.0,Bounded Locality,4.5114,522017.0,Cuballing (L),522.0,499 or less,52.0,Bounded Locality,4.5114,
1596,522017,Cue (L),522.0,200 to 499,52.0,Bounded Locality,2.5377,522018.0,Cue (L),522.0,499 or less,52.0,Bounded Locality,2.5377,
1597,522019,Darkan (L),522.0,200 to 499,52.0,Bounded Locality,1.7807,522019.0,Darkan (L),522.0,499 or less,52.0,Bounded Locality,1.7807,
1598,522020,Djarindjin - Lombadina (L),522.0,200 to 499,52.0,Bounded Locality,4738.8698,522020.0,Djarindjin - Lombadina (L),522.0,499 or less,52.0,Bounded Locality,8.1947,(b)
1599,522021,Dowerin (L),522.0,200 to 499,52.0,Bounded Locality,1.9583,522021.0,Dowerin (L),522.0,499 or less,52.0,Bounded Locality,1.9583,
1600,522022,Dumbleyung (L),522.0,200 to 499,52.0,Bounded Locality,1.7146,522022.0,Dumbleyung (L),522.0,499 or less,52.0,Bounded Locality,1.7146,
1601,522023,Dwellingup (L),522.0,200 to 499,52.0,Bounded Locality,1.7374,522023.0,Dwellingup (L),522.0,499 or less,52.0,Bounded Locality,1.7374,
1602,,,,,,,,522024.0,Goode Beach (L),522.0,499 or less,52.0,Bounded Locality,1.1654,New
1603,521025,Goomalling (L),521.0,500 or more,52.0,Bounded Locality,3.7858,522025.0,Goomalling (L),522.0,499 or less,52.0,Bounded Locality,3.7858,
1604,522024,Green Head (L),522.0,200 to 499,52.0,Bounded Locality,6.4179,522026.0,Green Head (L),522.0,499 or less,52.0,Bounded Locality,6.418,
1605,522025,Greenbushes (L),522.0,200 to 499,52.0,Bounded Locality,0.7093,522027.0,Greenbushes (L),522.0,499 or less,52.0,Bounded Locality,0.7093,
1606,522026,Guilderton (L),522.0,200 to 499,52.0,Bounded Locality,8.6526,522028.0,Guilderton (L),522.0,499 or less,52.0,Bounded Locality,1.9989,
1607,522027,Herne Hill (L),522.0,200 to 499,52.0,Bounded Locality,0.3498,522029.0,Herne Hill (L),522.0,499 or less,52.0,Bounded Locality,0.3498,
1608,522028,Jerramungup (L),522.0,200 to 499,52.0,Bounded Locality,4.0427,522030.0,Jerramungup (L),522.0,499 or less,52.0,Bounded Locality,4.0427,
1609,522029,Jigalong (L),522.0,200 to 499,52.0,Bounded Locality,14.424,522031.0,Jigalong (L),522.0,499 or less,52.0,Bounded Locality,14.424,
1610,522030,Kalumburu (L),522.0,200 to 499,52.0,Bounded Locality,4.0475,522032.0,Kalumburu (L),522.0,499 or less,52.0,Bounded Locality,4.0475,
1611,522031,Kendenup (L),522.0,200 to 499,52.0,Bounded Locality,3.3463,522033.0,Kendenup (L),522.0,499 or less,52.0,Bounded Locality,3.3463,
1612,522032,Kiwirrkurra (L),522.0,200 to 499,52.0,Bounded Locality,29.5341,522034.0,Kiwirrkurra (L),522.0,499 or less,52.0,Bounded Locality,29.5341,
1613,522033,Kondinin (L),522.0,200 to 499,52.0,Bounded Locality,1.9079,522035.0,Kondinin (L),522.0,499 or less,52.0,Bounded Locality,1.9079,
1614,522034,Koorda (L),522.0,200 to 499,52.0,Bounded Locality,7.2232,522036.0,Koorda (L),522.0,499 or less,52.0,Bounded Locality,7.2232,
1615,522035,Kulin (L),522.0,200 to 499,52.0,Bounded Locality,2.7684,522037.0,Kulin (L),522.0,499 or less,52.0,Bounded Locality,2.7684,
1616,521033,Lake Grace (L),521.0,500 or more,52.0,Bounded Locality,1.887,522038.0,Lake Grace (L),522.0,499 or less,52.0,Bounded Locality,1.887,
1617,522036,Laverton (L),522.0,200 to 499,52.0,Bounded Locality,11.6931,522039.0,Laverton (L),522.0,499 or less,52.0,Bounded Locality,11.6931,
1618,,,,,,,40.4419,522040.0,Ledge Point (L),522.0,499 or less,52.0,Bounded Locality,1.0592,New
1619,522037,Leeman (L),522.0,200 to 499,52.0,Bounded Locality,7.9371,522041.0,Leeman (L),522.0,499 or less,52.0,Bounded Locality,7.9371,
1620,522038,Leinster (L),522.0,200 to 499,52.0,Bounded Locality,3.9822,522042.0,Leinster (L),522.0,499 or less,52.0,Bounded Locality,1.9695,
1621,521036,Looma (L),521.0,500 or more,52.0,Bounded Locality,,522043.0,Looma (L),522.0,499 or less,52.0,Bounded Locality,40.4419,
1622,522039,Marble Bar (L),522.0,200 to 499,52.0,Bounded Locality,2.274,522044.0,Marble Bar (L),522.0,499 or less,52.0,Bounded Locality,2.274,
1623,522040,Mindibungu (L),522.0,200 to 499,52.0,Bounded Locality,11.66,522045.0,Mindibungu (L),522.0,499 or less,52.0,Bounded Locality,11.66,
1624,522041,Mingenew (L),522.0,200 to 499,52.0,Bounded Locality,2.5829,522046.0,Mingenew (L),522.0,499 or less,52.0,Bounded Locality,2.5829,
1625,521039,Morawa (L),521.0,500 or more,52.0,Bounded Locality,4.2513,522047.0,Morawa (L),522.0,499 or less,52.0,Bounded Locality,4.2513,
1626,522043,Mukinbudin (L),522.0,200 to 499,52.0,Bounded Locality,2.1453,522048.0,Mukinbudin (L),522.0,499 or less,52.0,Bounded Locality,2.1453,
1627,522044,Mullewa (L),522.0,200 to 499,52.0,Bounded Locality,2.9109,522049.0,Mullewa (L),522.0,499 or less,52.0,Bounded Locality,2.9109,
1628,522045,Narembeen (L),522.0,200 to 499,52.0,Bounded Locality,1.2094,522050.0,Narembeen (L),522.0,499 or less,52.0,Bounded Locality,1.2094,
1629,522046,North Dandalup (L),522.0,200 to 499,52.0,Bounded Locality,1.732,522051.0,North Dandalup (L),522.0,499 or less,52.0,Bounded Locality,1.732,
1630,522047,Nullagine (L),522.0,200 to 499,52.0,Bounded Locality,0.5776,522052.0,Nullagine (L),522.0,499 or less,52.0,Bounded Locality,0.5776,
1631,522048,Papulankutja (L),522.0,200 to 499,52.0,Bounded Locality,4.3599,522053.0,Papulankutja (L),522.0,499 or less,52.0,Bounded Locality,4.3599,
